action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414232,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1C[C@@H](F)C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)(C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '6.14', 'le': None, 'lle': None, 'sei': None}",CHEMBL4749322,,CHEMBL4749322,6.72,0,http://www.openphacts.org/units/Nanomolar,3511994,=,1,1,=,,IC50,nM,,192.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,192.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414233,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](O)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1C[C@H](F)CN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(C)=O)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '5.26', 'le': None, 'lle': None, 'sei': None}",CHEMBL4794380,,CHEMBL4794380,5.75,0,http://www.openphacts.org/units/Nanomolar,3511995,=,1,1,=,,IC50,nM,,1765.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,1765.0
,,22414234,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1C[C@@H](F)C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O,,,CHEMBL4665857,Bioorg Med Chem,2020,,CHEMBL4750676,,CHEMBL4750676,,0,http://www.openphacts.org/units/Nanomolar,3511996,>,1,1,>,,IC50,nM,,64000.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,64000.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414235,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1C[C@@H](F)C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)C(O)c1ccccc1,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '4.24', 'le': None, 'lle': None, 'sei': None}",CHEMBL4760593,,CHEMBL4760593,4.84,0,http://www.openphacts.org/units/Nanomolar,3511997,=,1,1,=,,IC50,nM,,14483.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,14483.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414236,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1C[C@@H](F)C[C@H]1C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '4.77', 'le': None, 'lle': None, 'sei': None}",CHEMBL4786176,,CHEMBL4786176,4.80,0,http://www.openphacts.org/units/Nanomolar,3511998,=,1,1,=,,IC50,nM,,15784.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,15784.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414237,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1C[C@@H](F)C[C@H]1C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@H](O)c1ccccc1,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '4.88', 'le': None, 'lle': None, 'sei': None}",CHEMBL4752836,,CHEMBL4752836,5.22,0,http://www.openphacts.org/units/Nanomolar,3511999,=,1,1,=,,IC50,nM,,6076.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,6076.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414238,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '4.27', 'le': None, 'lle': None, 'sei': None}",CHEMBL4757885,,CHEMBL4757885,4.66,0,http://www.openphacts.org/units/Nanomolar,3512000,=,1,1,=,,IC50,nM,,21669.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,21669.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414239,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '3.93', 'le': None, 'lle': None, 'sei': None}",CHEMBL4790743,,CHEMBL4790743,4.43,0,http://www.openphacts.org/units/Nanomolar,3512001,=,1,1,=,,IC50,nM,,37272.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,37272.0
,,22414240,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,,CHEMBL4648472,,CHEMBL4648472,,1,http://www.openphacts.org/units/Nanomolar,3512002,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,50000.0
,,22414241,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,,CHEMBL4747374,,CHEMBL4747374,,0,http://www.openphacts.org/units/Nanomolar,3512003,>,1,1,>,,IC50,nM,,50000.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,50000.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414242,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCCO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '3.84', 'le': None, 'lle': None, 'sei': None}",CHEMBL4762715,,CHEMBL4762715,4.25,0,http://www.openphacts.org/units/Nanomolar,3512004,=,1,1,=,,IC50,nM,,56423.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,56423.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414243,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1cccc(C(N)=O)c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '4.53', 'le': None, 'lle': None, 'sei': None}",CHEMBL4647979,,CHEMBL4647979,5.23,0,http://www.openphacts.org/units/Nanomolar,3512005,=,1,1,=,,IC50,nM,,5878.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,5878.0
,,22414244,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1ccc(C(N)=O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,,CHEMBL4781185,,CHEMBL4781185,,0,http://www.openphacts.org/units/Nanomolar,3512006,>,1,1,>,,IC50,nM,,64000.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,64000.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414245,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](Cc1cccc(F)c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '4.61', 'le': None, 'lle': None, 'sei': None}",CHEMBL4746072,,CHEMBL4746072,5.20,0,http://www.openphacts.org/units/Nanomolar,3512007,=,1,1,=,,IC50,nM,,6245.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,6245.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414246,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1C[C@@H](F)C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)c1ccccc1)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '4.82', 'le': None, 'lle': None, 'sei': None}",CHEMBL4779325,,CHEMBL4779325,5.22,0,http://www.openphacts.org/units/Nanomolar,3512008,=,1,1,=,,IC50,nM,,6062.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,6062.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414247,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N1C[C@@H](F)C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(N)=O)c1cc(F)cc(F)c1)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '5.35', 'le': None, 'lle': None, 'sei': None}",CHEMBL4777748,,CHEMBL4777748,5.98,0,http://www.openphacts.org/units/Nanomolar,3512009,=,1,1,=,,IC50,nM,,1037.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,1037.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414248,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2C[C@H](F)CN2C(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC1=O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '8.97', 'le': '0.18', 'lle': '11.61', 'sei': '1.93'}",CHEMBL4778030,,CHEMBL4778030,6.31,0,http://www.openphacts.org/units/Nanomolar,3512010,=,1,1,=,,IC50,nM,,486.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,486.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414249,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N1C[C@@H](F)C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(N)=O)[C@@H](C)O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '7.60', 'le': '0.15', 'lle': '11.61', 'sei': '1.57'}",CHEMBL4742010,,CHEMBL4742010,5.80,0,http://www.openphacts.org/units/Nanomolar,3512011,=,1,1,=,,IC50,nM,,1594.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,1594.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414250,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2C[C@H](F)CN2C(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC1=O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '6.74', 'le': '0.13', 'lle': '9.76', 'sei': '1.48'}",CHEMBL4797908,,CHEMBL4797908,4.84,0,http://www.openphacts.org/units/Nanomolar,3512012,=,1,1,=,,IC50,nM,,14501.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,14501.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414251,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2C[C@H](F)CN2C(=O)[C@H](CC(=O)O)C(=O)[C@H]2CCCN2C(=O)[C@H](CCC(=O)O)NC(=O)CNC1=O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '7.36', 'le': '0.14', 'lle': '9.10', 'sei': '1.75'}",CHEMBL4793306,,CHEMBL4793306,5.37,0,http://www.openphacts.org/units/Nanomolar,3512013,=,1,1,=,,IC50,nM,,4302.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,4302.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,22414252,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '60.0'}]",CHEMBL4672126,Binding affinity to human KEAP1 Kelch domain (322 to 609 residues) incubated for 60 mins by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2C[C@H](F)CN2C(=O)[C@H](CC(=O)O)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCC(=O)O)NC(=O)CNC1=O,,,CHEMBL4665857,Bioorg Med Chem,2020,"{'bei': '6.50', 'le': '0.13', 'lle': '8.47', 'sei': '1.55'}",CHEMBL4757211,,CHEMBL4757211,4.74,0,http://www.openphacts.org/units/Nanomolar,3512014,=,1,1,=,,IC50,nM,,18383.0,CHEMBL2069156,Homo sapiens,Kelch-like ECH-associated protein 1,9606,,,IC50,nM,UO_0000065,,18383.0
